loc,is_unused,contains_sensitive,num_params,cyclomatic_complexity,commit_count,code_churn,days_since_last_edit,author_count,recent_modification,label
188,0,0,1,3,13,830,328,1,0,1
17,1,0,3,9,11,1407,434,8,0,3
111,1,0,3,14,25,585,1119,8,0,3
115,1,0,5,8,15,1327,353,1,0,3
39,0,0,6,11,14,711,691,4,0,1
108,1,0,1,8,26,106,14,12,1,2
142,0,0,6,20,55,1144,550,2,0,1
267,1,0,2,3,7,1033,753,11,0,3
263,1,1,5,16,41,403,469,1,0,7
193,0,1,4,4,6,638,1163,1,0,5
24,1,0,5,9,48,1012,1114,8,0,3
289,1,0,6,20,28,56,13,7,1,2
115,0,1,4,6,17,834,734,12,0,5
47,1,0,6,13,37,971,558,5,0,3
44,0,1,3,18,23,828,203,9,0,5
60,1,0,5,13,34,1079,873,1,0,3
105,1,0,3,9,44,1185,559,4,0,3
129,0,1,4,17,39,692,886,12,0,5
198,1,0,2,11,31,1063,373,8,0,3
49,1,1,2,18,22,1168,184,9,0,7
188,0,1,5,17,13,9,416,9,0,5
287,0,0,1,5,4,425,1074,7,0,1
151,0,0,5,5,18,831,542,1,0,1
105,1,0,3,9,59,1072,347,7,0,3
178,0,1,0,13,17,177,849,12,0,5
297,1,0,1,7,39,145,241,7,0,3
213,1,0,2,4,8,1457,286,5,0,3
276,1,0,0,14,20,1013,476,6,0,3
11,0,1,0,15,55,645,1055,3,0,5
130,1,1,2,1,18,1171,1043,3,0,7
187,1,0,2,3,21,1491,791,2,0,3
269,1,1,6,5,2,765,984,12,0,7
56,1,0,0,17,44,497,575,5,0,3
103,1,0,5,2,7,1240,1165,4,0,3
274,1,0,1,11,11,1460,51,2,0,3
57,1,0,0,13,44,1408,904,1,0,3
270,1,1,6,7,13,618,912,3,0,7
265,0,1,4,19,32,1077,70,10,0,5
146,0,1,5,16,29,702,373,7,0,5
152,1,1,2,1,18,413,764,1,0,7
257,0,0,0,17,22,1251,612,7,0,1
214,1,1,1,18,22,824,1038,2,0,7
106,0,0,2,2,57,719,1196,6,0,1
158,1,1,6,14,11,261,217,12,0,7
87,0,0,1,10,32,550,439,1,0,1
153,1,1,0,5,16,193,35,2,0,7
59,0,0,4,15,14,314,939,12,0,1
145,0,0,3,11,3,1303,160,4,0,1
185,0,1,3,7,38,226,109,5,0,5
11,1,0,3,8,24,545,1070,4,0,3
300,1,1,6,2,4,113,771,8,0,7
108,1,1,3,1,42,1486,876,2,0,7
234,0,0,1,13,43,519,943,3,0,1
45,0,1,2,9,3,356,235,5,0,5
31,1,0,4,3,36,238,699,9,0,3
176,1,0,4,13,36,945,177,4,0,3
166,0,0,5,5,36,491,900,9,0,1
220,0,0,6,17,23,797,566,11,0,1
192,1,0,6,13,15,1156,300,9,0,3
50,1,0,0,7,33,729,261,7,0,3
215,1,1,4,13,5,474,26,2,1,6
9,0,1,2,13,46,441,909,9,0,5
20,1,1,5,4,16,1428,121,5,0,7
249,1,1,1,17,11,810,212,2,0,7
52,1,1,1,13,26,323,397,7,0,7
281,1,0,6,14,54,1039,646,10,0,3
224,0,1,1,8,0,974,91,12,0,5
260,1,0,4,12,4,1488,632,11,0,3
187,1,0,2,3,44,1431,309,1,0,3
34,0,1,5,13,47,526,752,3,0,5
90,0,1,1,7,51,60,813,3,0,5
57,0,1,1,19,23,130,320,8,0,5
36,1,1,5,12,58,1102,553,2,0,7
49,0,0,1,15,43,902,1195,9,0,1
81,0,0,0,5,50,40,879,12,0,1
297,1,0,2,7,30,1121,35,7,0,3
140,0,0,4,1,27,39,324,11,0,1
45,0,1,2,7,23,252,1018,2,0,5
254,1,1,2,3,8,940,175,3,0,7
6,0,1,3,5,42,1027,217,4,0,5
277,1,0,6,4,36,661,33,10,0,3
265,0,1,1,7,42,1430,888,7,0,5
33,0,1,5,3,29,879,176,1,0,5
49,0,1,4,11,4,656,857,8,0,5
87,1,0,6,19,44,1349,157,8,0,3
154,1,1,0,14,29,1047,970,4,0,7
287,1,0,3,18,38,994,1104,6,0,3
59,0,1,1,13,5,127,872,9,0,5
197,0,0,5,4,60,619,352,3,0,1
297,1,0,3,14,4,959,1010,5,0,3
25,0,0,0,15,9,202,419,7,0,1
274,0,0,6,13,49,690,234,10,0,1
147,1,0,1,10,46,560,936,9,0,3
53,0,1,1,11,19,602,1085,5,0,5
120,1,0,3,12,24,784,783,8,0,3
60,0,0,2,13,8,59,808,9,0,1
45,1,1,6,9,1,1483,379,3,0,7
145,1,0,2,17,42,1335,864,6,0,3
182,1,1,4,5,40,722,952,5,0,7
20,1,1,6,5,6,645,868,6,0,7
128,1,0,1,3,8,535,874,12,0,3
164,1,0,5,11,38,540,472,12,0,3
257,0,0,2,9,41,932,930,12,0,1
218,1,0,1,18,46,1007,1200,4,0,3
97,1,0,1,5,17,315,516,1,0,3
284,0,1,4,11,30,1219,459,4,0,5
149,0,0,1,12,36,1481,628,11,0,1
265,1,0,4,19,19,690,430,11,0,3
18,1,0,5,20,29,896,710,1,0,3
195,1,0,6,8,24,1375,564,2,0,3
134,0,1,6,16,54,799,873,7,0,5
281,0,1,3,1,58,1418,79,1,0,5
181,1,0,2,5,4,104,992,5,0,3
189,1,0,5,16,51,1338,417,11,0,3
116,1,1,1,7,50,1487,1118,10,0,7
90,0,0,2,2,42,839,1126,3,0,1
78,1,0,6,19,43,456,166,8,0,3
157,0,1,0,9,23,1442,168,11,0,5
67,1,1,1,12,2,404,456,12,0,7
54,1,0,3,13,25,224,276,6,0,3
16,0,1,2,2,8,1213,968,6,0,5
111,0,1,1,14,45,1440,949,6,0,5
81,1,0,4,18,52,1294,215,9,0,3
51,0,0,2,13,49,529,268,11,0,1
206,0,1,2,12,22,1170,147,2,0,5
135,1,0,3,2,5,759,1103,12,0,3
7,1,1,5,16,57,581,929,11,0,7
274,1,0,0,14,18,120,81,10,0,3
294,0,0,5,19,34,659,1099,3,0,1
253,1,0,3,19,40,1162,357,2,0,3
229,0,1,2,16,27,204,48,10,0,5
139,0,0,0,19,6,504,67,9,0,1
75,1,0,2,3,43,870,562,4,0,3
121,1,0,5,19,27,1462,156,11,0,3
171,1,0,0,9,10,311,255,1,0,3
45,1,1,6,16,16,425,1165,6,0,7
200,1,1,4,14,30,147,223,9,0,7
132,0,1,5,10,26,445,869,11,0,5
45,1,1,3,7,54,466,37,2,0,7
79,0,0,3,9,6,1129,435,7,0,1
257,1,1,1,13,35,393,804,6,0,7
15,1,0,4,9,39,878,579,11,0,3
84,1,0,2,6,31,597,319,11,0,3
285,1,1,1,1,41,1495,666,5,0,7
171,1,1,2,2,53,737,662,4,0,7
292,1,0,2,5,11,1165,1141,3,0,3
199,1,0,6,16,23,19,892,9,0,3
213,1,1,2,10,47,707,837,2,0,7
91,1,0,3,6,20,1004,64,5,0,3
49,1,0,6,19,2,695,628,5,0,3
183,0,0,0,9,5,956,849,11,0,1
85,0,0,3,14,54,665,457,7,0,1
296,1,1,2,20,44,529,63,5,0,7
47,0,1,2,15,5,109,870,7,0,5
60,0,1,6,6,52,1390,859,9,0,5
289,0,0,2,5,42,1067,665,6,0,1
130,1,1,5,5,11,1028,176,2,0,7
217,1,0,6,10,45,1068,465,4,0,3
124,0,0,6,13,15,58,730,8,0,1
170,0,0,1,16,33,704,284,4,0,1
192,0,1,0,10,55,152,733,10,0,5
157,0,1,4,19,1,473,509,6,0,5
164,0,1,6,5,32,319,153,12,0,5
289,0,0,1,8,8,1228,1004,6,0,1
110,1,1,5,9,14,1347,336,5,0,7
191,1,1,2,16,3,785,335,3,0,7
261,0,0,6,19,22,291,711,12,0,1
8,1,1,2,10,47,1244,665,1,0,7
258,1,1,3,9,31,512,1053,10,0,7
53,0,1,6,10,35,280,1103,3,0,5
54,1,1,1,8,56,1290,636,12,0,7
109,0,0,6,14,10,1323,1191,6,0,1
207,0,0,0,9,51,128,868,4,0,1
113,1,0,6,19,17,1289,1086,4,0,3
268,0,0,3,17,38,953,440,3,0,1
192,1,1,6,4,14,1191,49,11,0,7
254,0,0,6,5,50,569,144,2,0,1
264,0,1,1,8,35,1297,908,2,0,5
111,1,0,4,18,8,634,411,3,0,3
146,1,0,3,5,1,25,214,11,0,3
230,0,0,4,8,24,487,929,1,0,1
191,1,1,0,10,34,1014,902,2,0,7
165,1,0,3,4,2,500,692,1,0,3
102,0,1,1,4,21,436,608,2,0,5
198,0,1,5,15,5,430,663,10,0,5
162,1,0,6,10,7,702,1003,6,0,3
143,1,0,2,19,13,810,667,4,0,3
96,1,1,4,5,38,466,23,11,1,6
87,0,0,3,1,27,1369,912,7,0,1
47,1,1,4,12,19,114,928,2,0,7
202,1,1,5,19,54,723,149,1,0,7
104,1,1,0,1,34,236,629,4,0,7
105,0,1,4,3,35,1458,549,8,0,5
36,0,1,2,17,1,675,921,6,0,5
84,1,1,1,19,33,1044,395,6,0,7
177,1,1,4,16,9,112,304,10,0,7
48,1,1,6,6,33,1108,471,6,0,7
266,0,1,2,6,2,1438,102,2,0,5
55,0,0,3,15,33,123,713,2,0,1
102,0,0,6,12,57,417,1056,12,0,1
58,1,1,2,5,25,1128,496,12,0,7
222,1,0,2,12,8,925,518,12,0,3
72,1,1,6,12,36,937,572,2,0,7
103,0,0,4,12,45,1202,550,2,0,1
230,1,0,2,6,42,328,379,7,0,3
90,0,1,6,14,27,822,1144,10,0,5
290,1,0,1,5,59,516,220,9,0,3
106,1,0,2,3,2,62,1113,12,0,3
169,1,1,1,4,34,1249,709,9,0,7
99,0,0,4,11,0,658,905,1,0,1
183,1,0,6,14,47,1348,718,2,0,3
152,0,1,1,19,59,944,31,11,0,5
34,1,1,2,12,58,643,1038,9,0,7
198,0,0,1,7,19,626,598,6,0,1
180,0,0,0,3,30,1344,1057,10,0,1
170,0,0,3,9,41,1223,637,8,0,1
113,1,1,0,19,40,1280,1069,5,0,7
15,0,1,3,14,32,1374,231,10,0,5
187,1,0,0,1,45,563,279,6,0,3
142,1,1,1,4,10,255,782,3,0,7
223,0,0,0,8,38,1057,312,3,0,1
78,0,1,4,9,45,1073,951,6,0,5
94,1,0,5,15,24,127,1058,9,0,3
190,1,1,1,4,39,136,981,4,0,7
39,0,1,0,7,31,723,570,10,0,5
112,0,1,3,20,9,300,655,11,0,5
140,1,1,5,19,31,1183,1118,6,0,7
191,0,1,0,7,42,1142,24,11,1,4
287,0,1,4,6,53,1019,32,11,0,5
81,0,1,6,19,58,1415,1096,10,0,5
184,1,0,0,8,50,1266,52,10,0,3
213,1,0,4,17,4,1295,859,6,0,3
195,0,1,2,14,46,1393,151,10,0,5
265,0,0,3,6,48,967,128,12,0,1
192,1,0,5,1,29,385,37,3,0,3
257,0,1,5,8,8,304,806,2,0,5
96,1,1,3,2,22,99,745,12,0,7
131,1,1,3,14,59,576,153,2,0,7
22,0,0,1,10,21,1374,453,7,0,1
73,0,0,3,4,44,102,802,12,0,1
300,1,0,0,8,30,1014,1166,12,0,3
279,0,0,1,20,2,1395,584,5,0,1
211,1,1,2,11,53,872,196,11,0,7
78,0,0,5,2,19,979,157,3,0,1
226,0,1,2,16,45,27,33,2,0,5
40,1,1,5,20,44,147,688,3,0,7
120,0,0,0,5,43,356,1012,8,0,1
174,1,1,4,20,19,608,268,2,0,7
213,0,1,5,7,19,866,89,6,0,5
73,1,1,2,17,4,1488,1034,10,0,7
69,1,0,3,19,41,236,1111,7,0,3
252,1,1,2,3,46,133,535,8,0,7
42,1,0,1,11,43,378,572,9,0,3
268,0,0,5,17,3,1047,856,11,0,1
164,1,0,1,8,56,1464,791,7,0,3
283,1,0,4,13,29,910,108,1,0,3
267,1,1,0,19,38,178,840,6,0,7
143,0,0,6,8,13,1364,675,9,0,1
291,1,0,3,14,26,1233,874,3,0,3
133,1,1,5,10,38,1276,1133,9,0,7
171,0,0,3,19,44,727,946,10,0,1
165,0,1,3,8,44,223,39,12,0,5
286,1,0,6,9,40,610,914,3,0,3
32,1,1,2,9,50,422,6,11,1,6
222,1,1,5,14,52,89,1031,6,0,7
277,1,1,3,20,31,961,1090,3,0,7
236,0,1,1,3,29,305,384,6,0,5
183,0,0,2,15,47,161,252,7,0,1
271,1,1,4,3,37,78,355,7,0,7
214,1,1,0,20,3,301,136,4,0,7
273,0,0,6,4,25,916,427,6,0,1
149,1,0,0,13,44,1315,107,12,0,3
160,1,1,1,10,44,538,427,4,0,7
192,1,0,5,6,9,1110,876,1,0,3
39,0,0,6,3,25,264,335,4,0,1
166,1,0,5,17,15,508,1171,2,0,3
126,1,0,5,3,27,235,789,2,0,3
293,0,0,3,12,14,92,310,7,0,1
140,0,1,3,4,6,612,748,10,0,5
209,0,1,3,18,52,780,841,1,0,5
108,1,1,3,13,19,886,745,7,0,7
291,0,1,6,15,7,1311,215,12,0,5
46,1,1,2,13,46,868,487,4,0,7
281,1,0,4,10,12,704,146,12,0,3
5,0,1,0,19,60,1383,442,3,0,5
219,0,0,5,8,50,1195,288,12,0,1
181,0,1,3,4,11,756,604,1,0,5
247,0,0,1,13,9,552,911,9,0,1
275,1,1,5,1,2,315,191,8,0,7
221,0,0,5,6,3,575,403,5,0,1
219,1,1,4,20,38,1190,662,10,0,7
142,0,1,6,12,1,349,333,2,0,5
191,1,1,5,12,55,1279,329,3,0,7
165,0,1,1,17,60,16,274,5,0,5
81,0,1,5,1,3,1121,831,8,0,5
228,0,1,1,12,38,475,1038,6,0,5
251,0,0,1,17,32,1179,813,5,0,1
150,1,1,3,11,25,68,705,9,0,7
40,1,0,2,3,57,354,639,12,0,3
119,1,0,6,5,4,883,236,12,0,3
291,1,1,1,1,27,79,1139,4,0,7
93,1,0,4,20,34,1344,464,2,0,3
55,0,1,4,2,42,1046,345,6,0,5
17,1,0,1,12,4,67,775,8,0,3
99,0,0,5,13,53,1050,538,12,0,1
254,0,0,4,16,24,1251,684,1,0,1
269,0,1,6,4,25,547,978,4,0,5
140,1,1,0,14,8,878,222,10,0,7
69,1,0,2,3,19,374,437,5,0,3
207,0,1,4,3,48,639,1026,3,0,5
186,1,0,1,5,30,1025,207,9,0,3
198,1,1,0,7,35,153,725,6,0,7
91,0,0,2,14,2,34,363,5,0,1
81,1,0,2,5,57,150,263,5,0,3
267,1,0,4,3,60,1433,1160,10,0,3
69,1,0,0,6,32,346,320,4,0,3
169,0,1,3,19,24,851,159,10,0,5
56,1,1,5,18,41,8,84,11,0,7
75,0,0,4,12,17,622,464,7,0,1
195,0,0,1,8,15,277,30,5,0,1
284,1,0,6,4,36,697,112,9,0,3
86,1,0,2,18,31,1229,575,6,0,3
287,0,1,6,6,16,705,627,1,0,5
230,0,1,6,19,40,1205,972,3,0,5
110,1,1,5,14,46,1383,873,6,0,7
102,0,1,0,17,11,666,758,11,0,5
228,1,0,0,3,17,1361,413,12,0,3
44,1,0,1,18,17,1264,30,11,0,3
108,1,1,4,13,34,604,56,5,0,7
45,1,1,4,11,33,1026,586,9,0,7
134,0,1,3,9,27,622,552,4,0,5
158,1,0,4,18,49,500,533,4,0,3
107,0,1,5,10,6,1027,1028,9,0,5
45,1,0,5,7,3,789,275,10,0,3
274,0,1,3,11,12,1130,851,4,0,5
63,1,0,5,10,20,855,414,3,0,3
134,0,1,2,15,24,760,961,9,0,5
269,1,0,5,5,37,1342,866,6,0,3
240,0,0,3,8,54,718,738,10,0,1
245,1,0,1,11,9,1207,482,8,0,3
54,0,1,3,18,24,590,404,8,0,5
37,0,1,2,6,19,273,315,9,0,5
161,0,1,6,18,24,213,602,4,0,5
114,0,1,2,20,56,608,115,11,0,5
166,0,1,4,18,27,945,2,4,1,4
77,1,0,1,16,16,113,418,8,0,3
257,0,0,3,14,26,400,354,2,0,1
64,0,0,0,13,14,671,663,1,0,1
199,0,0,1,7,14,931,1139,4,0,1
187,0,1,6,14,53,669,1051,9,0,5
266,1,1,6,17,42,295,1067,5,0,7
60,1,1,0,18,9,333,991,4,0,7
248,1,1,6,13,9,673,664,10,0,7
74,1,1,5,4,58,591,1052,1,0,7
258,1,0,3,9,35,581,862,11,0,3
214,1,1,1,11,5,1047,1076,4,0,7
187,0,0,0,20,33,131,765,10,0,1
202,1,1,5,7,26,791,385,5,0,7
282,1,0,2,1,31,1430,433,7,0,3
221,1,0,1,17,43,938,1083,2,0,3
45,1,0,5,4,58,1303,209,7,0,3
225,0,1,1,8,18,1130,447,8,0,5
154,1,0,6,1,3,1053,1188,11,0,3
17,0,1,1,8,23,669,850,2,0,5
222,1,0,5,11,57,608,22,11,1,2
53,0,1,1,17,50,1332,333,4,0,5
146,0,1,3,9,23,373,22,8,1,4
172,1,0,2,4,50,1291,38,1,0,3
82,0,0,3,7,50,1461,931,10,0,1
228,0,0,5,7,32,736,165,3,0,1
279,0,0,5,14,1,896,312,4,0,1
241,1,1,2,2,44,1377,82,5,0,7
77,1,0,2,10,15,1233,804,3,0,3
188,0,1,0,14,43,1235,977,9,0,5
246,0,0,2,13,24,33,8,9,1,0
109,0,0,5,18,1,521,316,8,0,1
126,0,0,0,17,36,224,31,5,0,1
266,1,0,3,17,32,482,695,9,0,3
173,0,0,5,8,48,381,841,8,0,1
197,1,1,5,9,22,28,90,3,0,7
73,0,0,2,5,52,1086,467,3,0,1
216,1,1,6,19,47,1007,578,11,0,7
127,1,1,6,3,6,1138,966,12,0,7
8,1,0,3,18,51,1306,215,12,0,3
145,1,0,1,13,12,856,214,10,0,3
143,1,1,5,1,31,1158,356,7,0,7
286,0,1,1,9,15,295,717,2,0,5
67,1,0,5,9,35,309,344,11,0,3
236,1,0,4,3,53,1405,169,1,0,3
243,0,1,1,19,1,871,1002,1,0,5
143,1,1,0,6,2,1080,891,3,0,7
82,1,1,1,7,30,74,342,12,0,7
141,1,0,1,14,51,117,357,1,0,3
267,1,1,6,6,40,958,57,9,0,7
74,0,0,4,1,13,681,887,12,0,1
130,0,0,1,20,19,995,522,1,0,1
69,1,1,1,1,58,1308,957,2,0,7
38,0,1,0,14,55,1083,566,2,0,5
215,0,1,6,2,10,1148,237,11,0,5
19,0,0,4,10,57,1282,767,2,0,1
236,0,0,0,13,17,259,970,2,0,1
231,0,0,1,20,47,880,418,7,0,1
208,1,1,4,17,11,611,526,10,0,7
272,0,0,4,14,20,1410,124,7,0,1
53,1,1,1,20,15,1447,355,11,0,7
164,0,0,2,15,27,776,539,4,0,1
293,0,1,0,13,39,1045,1173,2,0,5
33,0,0,2,2,24,621,266,3,0,1
260,1,0,3,9,56,979,1072,9,0,3
100,0,0,0,4,56,481,1127,9,0,1
170,0,1,4,9,48,873,96,6,0,5
261,1,0,1,9,46,104,68,5,0,3
258,1,0,6,17,43,458,338,8,0,3
192,1,0,1,9,33,1079,4,2,1,2
25,0,1,2,18,30,121,566,9,0,5
129,1,1,5,4,11,824,315,6,0,7
52,0,0,4,8,23,893,1103,10,0,1
191,1,0,5,6,53,1367,793,7,0,3
150,0,1,1,13,30,1082,1119,4,0,5
251,0,1,6,13,35,1013,260,8,0,5
214,1,1,6,3,16,219,156,10,0,7
73,1,1,5,2,19,1101,650,2,0,7
287,1,0,1,18,36,293,147,11,0,3
40,0,1,0,18,9,748,221,1,0,5
192,0,1,1,15,11,391,1186,2,0,5
262,1,1,0,16,31,635,299,10,0,7
169,0,1,5,1,5,1489,20,1,1,4
292,1,1,3,7,8,981,320,9,0,7
239,0,1,5,19,14,1265,618,11,0,5
287,1,0,0,11,22,1463,24,5,1,2
35,1,0,3,5,24,393,182,9,0,3
216,1,1,6,20,46,1364,221,4,0,7
234,0,1,6,2,26,124,338,6,0,5
44,1,0,3,2,30,336,507,2,0,3
67,0,1,4,15,60,982,1087,1,0,5
7,1,0,6,9,43,966,638,1,0,3
188,1,1,1,18,29,670,450,3,0,7
31,1,1,0,9,40,420,366,10,0,7
212,1,1,3,12,5,1037,893,12,0,7
213,0,1,0,2,52,1141,1009,1,0,5
90,1,1,1,20,46,183,873,10,0,7
89,1,0,1,6,9,1113,976,1,0,3
119,0,0,0,14,11,1047,586,5,0,1
220,1,0,6,12,55,317,1132,12,0,3
151,0,0,3,4,51,633,538,5,0,1
237,0,0,4,11,42,745,1124,8,0,1
223,0,0,1,10,53,1110,825,1,0,1
233,0,0,1,12,26,855,0,8,1,0
167,0,1,1,7,45,1088,452,4,0,5
92,0,1,4,20,58,218,1120,4,0,5
77,1,0,1,6,59,724,431,7,0,3
209,1,1,3,6,33,88,182,5,0,7
176,0,1,1,8,2,274,134,2,0,5
137,1,1,5,1,44,1326,1020,11,0,7
149,1,1,3,16,55,240,23,4,1,6
279,0,1,2,18,40,363,861,7,0,5
69,1,0,3,20,56,1079,845,10,0,3
77,0,1,5,9,22,1191,177,8,0,5
274,1,0,5,16,54,1462,459,7,0,3
252,0,0,4,7,25,602,1194,8,0,1
164,1,1,1,7,39,1465,433,1,0,7
33,0,0,6,20,48,395,1162,3,0,1
260,1,0,2,9,58,135,400,10,0,3
70,0,1,1,9,51,1017,783,8,0,5
32,1,0,6,3,32,754,538,8,0,3
18,1,0,2,5,42,1061,140,9,0,3
232,1,0,5,10,20,782,1051,1,0,3
152,0,1,0,9,15,1486,1056,8,0,5
128,1,1,5,15,32,1283,798,8,0,7
172,1,1,4,16,25,461,553,2,0,7
62,1,1,1,12,33,1440,846,2,0,7
267,0,1,3,5,18,1182,58,1,0,5
230,0,0,5,1,56,180,218,12,0,1
185,1,0,6,4,13,247,554,9,0,3
138,1,1,4,18,20,213,556,12,0,7
11,0,0,0,9,32,622,721,4,0,1
58,0,1,0,11,2,430,4,4,1,4
149,1,1,5,3,5,1252,539,1,0,7
250,1,0,2,8,53,52,1183,8,0,3
53,1,1,5,20,39,1341,772,2,0,7
271,1,0,4,6,0,802,929,1,0,3
252,0,1,0,12,21,832,83,2,0,5
201,0,1,0,16,1,411,38,9,0,5
138,0,1,2,14,40,192,362,2,0,5
36,0,0,6,19,45,1438,632,10,0,1
253,0,1,4,6,14,1369,381,11,0,5
295,0,0,3,8,50,36,138,1,0,1
186,0,1,2,11,27,333,105,10,0,5
265,0,1,2,6,19,1042,535,7,0,5
279,1,0,2,1,25,194,365,11,0,3
171,1,1,5,10,30,161,132,2,0,7
256,0,1,4,16,31,1246,795,3,0,5
207,0,1,4,14,13,1183,242,9,0,5
295,1,1,1,16,37,985,756,8,0,7
174,1,0,0,11,45,349,986,2,0,3
235,1,1,3,6,32,652,660,5,0,7
146,1,0,6,19,23,398,2,4,1,2
185,1,1,4,15,18,351,196,9,0,7
200,1,0,6,7,29,643,276,8,0,3
88,0,0,1,20,27,507,510,7,0,1
95,1,0,5,17,56,642,69,9,0,3
242,0,0,0,3,54,219,967,11,0,1
50,1,0,4,11,60,1262,521,6,0,3
107,0,0,1,20,16,121,251,1,0,1
81,1,1,2,10,11,1408,650,10,0,7
65,0,0,4,15,32,432,459,2,0,1
218,0,0,3,11,7,115,245,11,0,1
32,1,1,6,15,23,1471,874,2,0,7
140,0,1,1,19,24,1049,93,3,0,5
31,0,0,6,17,40,216,621,8,0,1
216,1,1,2,2,51,776,772,4,0,7
21,0,0,2,17,15,1393,373,9,0,1
138,1,1,2,20,47,1457,1089,10,0,7
143,1,1,4,16,32,699,914,6,0,7
20,0,1,6,10,43,344,25,7,1,4
60,1,1,1,2,1,1496,144,1,0,7
7,0,1,2,16,21,474,384,11,0,5
176,0,1,4,16,46,225,242,11,0,5
227,0,1,4,20,14,131,547,12,0,5
72,1,1,2,19,56,13,52,10,0,7
213,0,0,0,19,4,838,1164,3,0,1
30,1,0,4,18,54,600,720,10,0,3
58,0,0,5,18,0,638,236,5,0,1
64,1,1,3,14,32,198,428,7,0,7
237,0,0,4,2,10,1474,789,3,0,1
125,1,1,1,8,30,218,783,8,0,7
117,0,1,3,19,28,900,1114,3,0,5
74,0,1,5,8,41,1113,51,2,0,5
163,0,0,4,19,60,90,233,4,0,1
280,1,0,2,4,12,354,618,2,0,3
82,1,1,3,7,44,138,272,9,0,7
81,1,1,4,4,33,102,987,8,0,7
154,1,0,3,9,7,352,771,8,0,3
234,0,1,2,15,41,515,544,6,0,5
29,1,0,1,10,16,795,243,7,0,3
53,0,1,5,20,58,444,407,12,0,5
27,0,1,3,18,16,420,476,10,0,5
161,0,0,6,15,8,836,207,9,0,1
114,0,1,5,8,43,39,857,10,0,5
92,1,0,6,11,47,1461,763,9,0,3
14,1,0,2,3,20,1419,423,11,0,3
197,1,1,6,11,18,207,573,5,0,7
272,1,0,2,10,37,1411,676,7,0,3
170,1,0,0,5,36,71,149,8,0,3
262,0,1,4,15,28,127,1059,5,0,5
91,1,0,0,18,9,264,769,2,0,3
272,0,1,3,15,17,1034,1099,7,0,5
135,1,0,4,6,22,995,484,5,0,3
182,0,1,4,18,52,850,819,5,0,5
175,1,0,5,16,13,1004,793,5,0,3
217,0,1,3,1,2,1454,1036,7,0,5
23,0,1,0,12,17,781,533,4,0,5
236,0,0,3,15,2,486,869,10,0,1
210,1,1,0,3,7,927,66,1,0,7
169,0,0,6,20,3,704,1182,8,0,1
120,1,0,2,13,41,252,1139,7,0,3
147,1,1,1,2,20,987,239,6,0,7
148,0,0,5,2,43,409,444,9,0,1
299,0,0,1,8,45,29,162,5,0,1
212,0,1,0,8,45,241,819,1,0,5
192,1,1,5,11,1,1428,708,7,0,7
211,0,1,6,19,60,1267,467,1,0,5
255,1,0,5,10,19,975,1145,5,0,3
208,0,1,4,10,59,104,936,5,0,5
284,0,0,1,7,44,915,948,2,0,1
49,1,1,0,2,51,690,405,4,0,7
192,1,1,5,10,43,975,126,8,0,7
58,1,0,2,13,7,1271,972,4,0,3
106,0,1,5,2,42,759,828,12,0,5
198,0,1,3,4,0,1482,91,9,0,5
104,1,1,3,17,42,499,863,5,0,7
29,0,0,1,4,59,125,1105,3,0,1
215,1,1,0,8,57,678,851,6,0,7
145,1,0,3,10,45,158,1090,3,0,3
128,0,1,1,17,16,1468,902,3,0,5
168,0,1,4,13,18,511,1005,5,0,5
236,0,1,4,4,59,28,1113,4,0,5
80,0,0,3,19,37,1235,224,11,0,1
178,1,0,3,11,49,1347,42,7,0,3
114,1,1,1,17,17,725,355,7,0,7
216,0,0,2,3,53,976,465,8,0,1
113,1,0,4,3,22,887,708,10,0,3
299,0,0,0,4,4,164,266,1,0,1
21,1,1,1,3,19,466,1071,12,0,7
66,1,1,0,4,4,227,662,5,0,7
265,0,0,6,16,2,651,289,2,0,1
164,1,1,4,3,20,926,1137,12,0,7
186,1,1,0,17,4,1304,118,8,0,7
94,0,0,6,14,49,517,709,4,0,1
221,0,1,5,8,27,250,376,3,0,5
212,0,0,6,17,52,777,623,5,0,1
46,1,1,6,18,15,485,1146,6,0,7
285,1,1,5,16,7,1416,622,1,0,7
239,1,1,5,1,25,227,359,3,0,7
260,0,1,4,9,3,779,191,11,0,5
178,0,0,0,10,12,717,1181,1,0,1
147,0,1,0,19,53,889,583,6,0,5
53,0,0,5,9,17,893,131,1,0,1
134,1,1,0,5,51,324,364,5,0,7
243,0,0,5,17,46,793,160,10,0,1
124,0,1,5,19,20,480,547,1,0,5
175,1,1,4,2,44,197,745,1,0,7
17,1,0,5,14,56,1269,771,8,0,3
18,1,0,3,5,30,18,786,12,0,3
231,0,0,0,9,38,1026,154,2,0,1
69,1,1,4,2,50,1008,727,5,0,7
125,1,1,0,13,32,442,934,9,0,7
268,1,1,5,20,0,1253,163,1,0,7
209,1,1,2,16,20,341,830,1,0,7
115,0,1,0,7,18,228,983,3,0,5
137,0,0,1,11,9,1431,509,7,0,1
11,0,0,3,20,35,29,1062,9,0,1
277,1,1,5,14,55,809,1177,12,0,7
195,1,1,1,1,11,1247,193,2,0,7
180,1,0,1,20,46,1456,16,4,1,2
184,0,0,2,14,59,1200,776,6,0,1
108,0,0,1,10,2,1096,919,2,0,1
253,1,0,0,17,18,1070,97,7,0,3
151,0,1,3,19,13,1079,1034,2,0,5
