loc,is_unused,contains_sensitive,num_params,cyclomatic_complexity,commit_count,code_churn,days_since_last_edit,author_count,recent_modification,usage_score,activity_score,importance_score,sensitivity_score
111,1,0,3,14,39,1126,311,3,0,0,1,2,0
35,1,1,5,5,35,309,614,6,0,0,0,2,2
55,0,0,3,6,40,173,339,11,0,3,1,1,0
6,0,1,2,12,40,1479,992,4,0,3,0,1,2
240,0,0,2,18,22,407,463,3,0,3,0,2,0
111,0,1,6,17,38,704,934,12,0,3,0,3,3
198,0,0,6,5,35,908,926,8,0,3,0,3,0
111,0,1,2,1,9,49,1068,4,0,2,0,1,3
33,1,1,0,2,39,1280,388,6,0,0,0,1,2
124,0,0,0,16,28,713,281,7,0,3,1,3,0
252,1,1,0,1,25,509,963,6,0,0,0,2,3
8,1,0,5,3,7,930,1166,6,0,0,0,2,0
44,0,1,3,7,38,989,193,3,0,3,1,0,2
78,1,0,6,20,54,541,326,6,0,0,1,3,0
58,0,0,1,5,33,465,568,7,0,3,0,1,0
112,1,0,2,7,5,1126,61,10,0,0,2,2,0
84,0,1,4,12,58,189,121,6,0,3,1,3,3
285,0,1,3,14,43,1457,774,3,0,3,0,2,3
214,0,0,3,18,42,257,1160,2,0,3,0,2,0
234,1,0,2,5,13,1363,45,7,0,0,2,2,0
105,1,1,6,5,35,54,366,12,0,0,0,3,3
177,1,1,3,15,1,65,425,4,0,0,0,2,3
240,0,1,5,4,5,1435,680,5,0,2,0,2,3
46,1,0,6,17,51,1153,1023,2,0,0,0,2,0
298,0,1,4,18,29,532,1027,9,0,3,0,3,3
127,0,1,1,14,10,969,713,12,0,2,0,3,3
15,0,1,1,12,20,1424,737,11,0,3,0,2,2
140,1,1,3,20,26,164,431,8,0,0,0,3,3
179,0,0,4,1,43,1463,663,7,0,3,0,3,0
55,0,1,4,17,38,1150,163,7,0,3,1,3,3
109,0,0,5,13,29,1220,1009,10,0,3,0,3,0
268,0,0,3,2,21,1159,861,5,0,3,0,1,0
163,1,0,4,11,8,933,657,11,0,0,0,3,0
52,0,1,1,16,50,425,1116,5,0,3,0,1,3
15,1,0,4,5,57,48,996,8,0,0,0,2,0
178,1,0,4,16,28,1230,957,3,0,0,0,3,0
191,0,0,2,6,41,181,1130,2,0,3,0,1,0
287,0,1,1,15,55,846,754,1,0,3,0,2,3
106,0,1,2,15,1,12,30,10,0,1,3,3,3
198,0,0,4,14,51,793,827,2,0,3,0,3,0
213,1,1,3,20,52,1360,693,9,0,0,0,3,3
134,1,1,2,14,56,1284,681,8,0,0,0,3,3
97,0,1,5,8,28,777,1109,3,0,3,0,1,3
15,1,1,4,18,52,941,1092,6,0,0,0,3,2
108,1,1,3,15,35,1046,485,9,0,0,0,3,3
156,1,1,4,11,23,1390,183,4,0,0,1,3,3
300,0,1,5,12,21,1498,613,6,0,3,0,3,3
5,1,1,5,16,19,1293,51,6,0,0,2,3,2
60,0,0,3,4,10,702,37,12,0,2,2,1,0
167,1,1,6,5,56,234,1136,12,0,0,0,3,3
20,1,0,1,6,24,165,699,12,0,0,0,1,0
48,1,1,3,16,17,1322,359,4,0,0,1,1,2
234,1,0,1,10,1,797,838,12,0,0,0,2,0
190,0,0,0,17,10,769,807,1,0,2,0,2,0
276,1,0,1,13,35,192,580,4,0,0,0,2,0
148,0,1,5,9,18,486,114,10,0,2,1,3,3
295,1,0,5,13,42,703,821,11,0,0,0,3,0
138,1,0,2,14,49,377,836,9,0,0,0,3,0
213,0,0,3,8,33,1353,870,4,0,3,0,1,0
132,0,0,6,9,57,57,1168,1,0,3,0,2,0
129,0,0,5,3,19,278,951,11,0,2,0,3,0
277,0,1,2,16,7,171,186,8,0,2,1,3,3
94,0,1,4,15,16,1217,595,8,0,2,0,3,3
45,1,1,0,18,6,189,517,3,0,0,0,1,2
279,0,0,5,2,47,301,730,4,0,3,0,2,0
271,0,0,2,10,7,1022,101,5,0,2,1,1,0
39,0,1,4,13,48,25,829,11,0,3,0,3,2
182,1,1,5,20,55,400,776,7,0,0,0,3,3
57,1,0,3,2,27,1380,574,4,0,0,0,0,0
88,1,0,1,7,39,45,826,6,0,0,0,1,0
147,0,1,1,19,12,783,243,8,0,2,1,3,3
141,1,0,6,9,11,1430,1178,10,0,0,0,3,0
278,0,1,6,20,18,1212,7,5,1,2,3,3,3
10,0,0,6,4,17,1187,17,6,1,2,3,2,0
124,0,1,2,2,9,364,993,11,0,2,0,2,3
117,1,1,5,8,59,401,190,2,0,0,1,2,3
39,0,1,6,15,27,382,48,8,0,3,2,3,2
251,0,1,2,6,59,927,734,12,0,3,0,2,3
160,1,0,1,7,17,169,232,1,0,0,1,1,0
227,0,0,1,19,27,1498,1021,2,0,3,0,2,0
279,1,0,5,18,45,1038,904,2,0,0,0,3,0
8,1,0,2,17,39,936,614,1,0,0,0,1,0
114,0,1,0,13,19,600,222,11,0,2,1,3,3
21,1,0,0,9,19,1098,121,11,0,0,1,1,0
151,0,0,5,11,43,782,294,1,0,3,1,3,0
126,0,0,6,20,31,720,547,10,0,3,0,3,0
256,0,1,3,14,38,11,304,12,0,3,1,3,3
26,1,0,4,12,34,682,278,9,0,0,1,3,0
86,0,0,0,14,32,147,30,4,0,3,3,1,0
132,1,1,3,2,44,612,117,9,0,0,1,2,3
102,1,0,4,9,32,874,339,6,0,0,1,3,0
174,1,1,0,10,36,174,1105,8,0,0,0,2,3
295,1,0,2,2,2,1387,674,3,0,0,0,1,0
48,1,1,5,1,44,153,1085,11,0,0,0,2,2
65,1,1,6,7,29,410,575,3,0,0,0,1,3
154,1,1,1,16,27,664,870,2,0,0,0,2,3
68,0,1,1,16,43,577,1197,11,0,3,0,2,3
237,1,1,0,7,34,338,340,6,0,0,1,2,3
244,0,0,3,18,60,851,545,6,0,3,0,3,0
201,0,0,1,16,5,39,848,10,0,2,0,3,0
230,0,1,6,4,4,782,168,5,0,1,1,2,3
267,0,1,0,18,49,755,1127,3,0,3,0,2,3
212,0,0,6,11,50,1411,697,7,0,3,0,3,0
44,0,0,3,3,33,1404,94,7,0,3,1,1,0
171,0,0,6,9,28,66,764,2,0,3,0,2,0
216,1,1,3,7,24,560,412,4,0,0,0,1,3
282,0,0,6,12,18,740,785,10,0,2,0,3,0
181,0,1,3,12,42,811,114,9,0,3,1,3,3
160,0,0,4,15,49,1446,50,2,0,3,2,3,0
157,0,0,6,6,0,972,946,4,0,1,0,2,0
13,0,1,3,3,9,406,612,8,0,2,0,1,2
274,0,0,1,14,52,639,58,5,0,3,2,2,0
279,0,1,3,7,14,608,28,1,1,2,3,1,3
155,1,1,3,3,18,1481,200,11,0,0,1,2,3
116,1,1,4,17,39,1309,592,2,0,0,0,3,3
190,0,1,4,19,40,1490,401,7,0,3,0,3,3
41,1,0,2,10,27,99,949,7,0,0,0,1,0
144,0,0,0,12,7,736,1021,12,0,2,0,3,0
185,0,0,2,3,14,320,16,1,1,2,3,1,0
23,0,0,3,9,39,956,581,8,0,3,0,1,0
157,1,1,4,19,39,5,680,10,0,0,0,3,3
141,1,0,6,16,46,158,497,12,0,0,0,3,0
265,1,0,1,5,6,325,971,11,0,0,0,2,0
12,1,0,6,10,0,517,375,4,0,0,0,1,0
35,1,0,0,8,1,741,182,5,0,0,1,0,0
199,0,0,3,19,32,852,55,1,0,3,2,2,0
27,1,1,5,17,16,809,345,8,0,0,1,3,2
222,1,1,4,8,19,28,616,5,0,0,0,2,3
175,0,1,2,3,58,1272,837,1,0,3,0,1,3
155,0,1,6,7,10,826,439,2,0,2,0,2,3
285,1,1,6,12,9,1407,299,5,0,0,1,3,3
290,1,1,4,1,30,476,1032,10,0,0,0,3,3
15,1,0,5,2,17,1265,438,5,0,0,0,1,0
56,0,0,2,15,45,488,998,2,0,3,0,1,0
297,1,1,2,9,29,1327,256,5,0,0,1,1,3
104,1,0,0,18,12,551,270,2,0,0,1,2,0
160,0,0,4,2,35,1472,855,6,0,3,0,3,0
53,0,1,2,6,52,1222,815,11,0,3,0,1,3
138,0,1,2,15,52,763,973,5,0,3,0,2,3
252,1,0,4,9,33,226,261,2,0,0,1,2,0
125,1,0,1,19,57,334,1124,3,0,0,0,2,0
287,1,0,1,11,45,968,635,1,0,0,0,2,0
141,0,0,1,19,46,1032,403,10,0,3,0,3,0
24,1,1,1,8,48,1257,122,5,0,0,1,0,2
196,0,0,5,5,6,1013,866,8,0,2,0,3,0
45,1,1,2,8,35,1259,261,11,0,0,1,1,2
127,0,1,6,19,28,310,252,7,0,3,1,3,3
74,1,1,2,12,27,274,454,5,0,0,0,1,3
76,0,0,3,7,59,529,753,4,0,3,0,0,0
191,1,1,4,13,31,1287,155,8,0,0,1,3,3
111,1,1,1,12,19,1297,777,6,0,0,0,3,3
37,1,1,5,19,31,545,488,11,0,0,0,3,2
10,1,1,5,17,10,1372,776,9,0,0,0,3,2
130,0,1,3,11,35,1363,192,10,0,3,1,3,3
37,1,0,1,14,30,64,996,7,0,0,0,2,0
228,1,1,4,3,49,348,444,3,0,0,0,2,3
169,0,1,3,12,1,734,665,8,0,1,0,3,3
249,0,0,3,6,36,1446,227,8,0,3,1,2,0
69,0,1,0,19,23,445,488,10,0,3,0,2,3
90,1,1,2,2,47,553,303,9,0,0,1,1,3
8,0,0,6,19,41,723,222,3,0,3,1,2,0
144,1,0,3,1,28,1105,508,5,0,0,0,1,0
39,1,0,3,1,21,1081,269,9,0,0,1,1,0
188,1,0,4,16,39,643,675,8,0,0,0,3,0
136,0,1,0,13,43,819,61,6,0,3,2,3,3
254,0,0,3,8,22,1130,1087,6,0,3,0,2,0
270,0,1,4,6,3,1349,1195,12,0,1,0,3,3
140,0,0,2,7,58,1379,329,3,0,3,1,1,0
185,0,1,6,8,31,1230,867,9,0,3,0,3,3
142,0,1,4,13,39,833,819,4,0,3,0,3,3
294,0,0,6,18,16,139,50,1,0,2,2,3,0
298,1,1,5,14,25,990,879,4,0,0,0,3,3
241,0,1,4,1,31,1084,431,10,0,3,0,3,3
80,0,1,4,17,30,1168,238,2,0,3,1,2,3
259,1,1,0,2,22,514,1143,5,0,0,0,1,3
129,0,1,6,15,34,1122,687,3,0,3,0,3,3
105,1,0,2,2,12,1167,93,11,0,0,1,2,0
61,0,1,5,20,53,105,335,12,0,3,1,3,3
104,1,1,4,9,44,944,396,12,0,0,0,3,3
69,0,1,4,6,60,1176,732,6,0,3,0,2,3
87,1,1,0,10,56,641,970,2,0,0,0,0,3
129,1,0,1,2,21,914,504,11,0,0,0,2,0
262,0,1,5,2,6,612,629,11,0,2,0,3,3
296,0,1,0,9,58,453,1148,6,0,3,0,2,3
152,0,0,5,14,49,735,656,5,0,3,0,3,0
36,1,1,5,12,29,389,1017,3,0,0,0,2,2
257,1,1,5,6,6,811,563,11,0,0,0,3,3
162,0,1,0,13,15,965,484,2,0,2,0,2,3
165,0,0,4,17,60,1433,695,1,0,3,0,3,0
113,0,1,4,9,58,960,982,8,0,3,0,3,3
230,0,0,4,20,37,1500,365,6,0,3,1,3,0
122,1,1,2,15,1,216,675,9,0,0,0,3,3
97,1,1,0,17,14,1443,634,5,0,0,0,1,3
248,0,1,0,18,25,660,964,1,0,3,0,2,3
217,1,1,6,9,20,405,1139,4,0,0,0,2,3
10,1,0,3,4,20,874,1165,6,0,0,0,1,0
290,0,1,1,8,25,160,855,7,0,3,0,2,3
70,1,0,6,7,9,1005,699,10,0,0,0,2,0
143,0,0,3,20,60,249,815,11,0,3,0,3,0
126,0,0,1,13,10,989,812,10,0,2,0,3,0
14,1,1,0,5,25,666,1035,11,0,0,0,1,2
50,1,1,2,1,41,1296,767,1,0,0,0,0,2
93,1,0,2,1,24,936,113,5,0,0,1,0,0
295,1,1,6,17,5,1012,864,10,0,0,0,3,3
231,0,0,0,20,17,315,0,9,1,2,3,3,0
276,0,1,3,12,31,1422,1030,10,0,3,0,3,3
61,0,1,1,6,33,595,1175,7,0,3,0,1,3
95,1,0,4,11,7,293,838,12,0,0,0,3,0
244,1,0,1,17,13,941,968,2,0,0,0,2,0
97,1,1,1,14,60,794,63,5,0,0,2,1,3
92,0,0,6,1,18,575,132,1,0,2,1,1,0
8,0,1,1,20,18,210,121,6,0,2,1,2,2
285,0,1,6,19,24,710,704,5,0,3,0,3,3
98,1,0,3,8,39,1134,689,1,0,0,0,0,0
217,1,0,4,17,5,1217,128,5,0,0,1,3,0
174,0,0,5,5,46,1326,650,6,0,3,0,3,0
146,0,0,2,7,30,274,752,5,0,3,0,1,0
280,0,1,3,9,50,1133,965,3,0,3,0,1,3
126,0,1,1,2,24,1372,336,2,0,3,1,1,3
225,1,0,0,14,5,489,762,4,0,0,0,2,0
297,1,1,5,20,24,10,534,8,0,0,0,3,3
266,1,1,5,1,36,1416,259,9,0,0,1,3,3
55,1,0,5,11,14,1374,1156,5,0,0,0,2,0
281,0,0,4,17,3,783,42,1,0,1,2,3,0
68,0,0,6,19,58,1461,58,11,0,3,2,3,0
256,0,0,2,18,30,793,1117,4,0,3,0,2,0
27,1,1,3,10,25,936,953,5,0,0,0,0,2
137,1,0,2,16,15,747,1074,5,0,0,0,2,0
156,0,1,6,13,24,895,1085,5,0,3,0,3,3
213,1,1,5,12,8,718,464,7,0,0,0,3,3
199,1,0,1,19,20,517,1036,10,0,0,0,3,0
241,1,0,4,12,50,402,783,4,0,0,0,3,0
61,1,1,0,10,20,817,71,5,0,0,2,0,3
145,1,1,4,17,30,1203,986,9,0,0,0,3,3
103,0,0,0,15,49,601,990,10,0,3,0,3,0
209,1,0,3,13,36,1168,118,3,0,0,1,2,0
266,0,0,1,18,53,1080,1077,10,0,3,0,3,0
93,1,0,3,18,9,1350,767,8,0,0,0,2,0
23,1,1,0,15,18,764,685,7,0,0,0,2,2
176,0,1,0,12,51,126,38,6,0,3,2,3,3
94,1,0,4,16,48,265,424,5,0,0,0,2,0
93,0,0,5,8,26,348,951,9,0,3,0,2,0
15,1,1,2,18,15,868,611,3,0,0,0,1,2
140,1,1,3,18,1,1001,842,12,0,0,0,3,3
94,0,0,4,10,49,439,153,8,0,3,1,2,0
288,1,1,3,6,7,7,406,9,0,0,0,2,3
17,1,1,3,3,54,1447,621,11,0,0,0,1,2
271,0,1,3,14,3,877,916,1,0,1,0,2,3
48,1,1,6,16,57,1287,656,7,0,0,0,3,2
190,1,1,2,6,56,1225,32,4,0,0,2,1,3
189,1,1,4,2,4,740,1085,7,0,0,0,3,3
136,0,1,5,2,48,1320,74,11,0,3,2,3,3
220,1,0,4,15,44,137,125,10,0,0,1,3,0
248,0,0,6,18,45,719,1178,6,0,3,0,3,0
70,1,1,4,1,59,1220,657,11,0,0,0,2,3
30,0,1,0,5,42,1082,402,6,0,3,0,1,2
221,1,1,5,19,13,696,292,8,0,0,1,3,3
229,1,0,3,16,18,511,721,4,0,0,0,2,0
180,1,1,3,15,6,30,942,4,0,0,0,2,3
39,1,0,2,5,0,175,67,10,0,0,2,1,0
59,0,0,2,20,29,828,532,10,0,3,0,2,0
78,1,1,6,14,32,1105,345,10,0,0,1,3,3
60,1,0,2,12,25,747,238,4,0,0,1,1,0
212,0,0,0,15,41,1335,1026,7,0,3,0,3,0
10,1,0,2,13,20,904,1047,7,0,0,0,2,0
187,0,1,1,14,44,634,643,3,0,3,0,2,3
236,0,1,1,4,13,746,552,3,0,2,0,1,3
22,1,0,5,5,43,1469,29,10,1,0,3,2,0
32,0,0,1,19,23,513,291,11,0,3,1,2,0
182,0,0,3,11,32,1344,941,7,0,3,0,3,0
80,0,0,2,5,40,411,559,12,0,3,0,1,0
291,0,1,6,11,46,104,1088,10,0,3,0,3,3
203,0,0,0,20,15,219,1064,4,0,2,0,2,0
175,0,0,0,18,23,384,145,9,0,3,1,3,0
195,1,1,1,15,50,377,1188,1,0,0,0,2,3
20,0,1,4,15,41,552,337,4,0,3,1,2,2
230,0,0,0,3,34,1021,195,6,0,3,1,2,0
181,1,0,4,19,21,1418,994,5,0,0,0,3,0
252,0,0,1,2,16,350,164,7,0,2,1,2,0
199,1,1,1,6,56,628,410,5,0,0,0,1,3
24,1,1,5,18,56,845,571,9,0,0,0,3,2
43,0,0,5,20,37,628,914,7,0,3,0,3,0
240,1,0,6,14,50,372,894,4,0,0,0,3,0
244,1,1,1,3,51,1055,307,9,0,0,1,2,3
214,1,1,0,4,29,680,1156,6,0,0,0,2,3
117,1,0,1,2,52,65,404,2,0,0,0,1,0
284,1,1,5,6,3,1475,153,8,0,0,1,3,3
267,1,1,6,1,20,1456,508,10,0,0,0,3,3
276,0,1,5,15,38,1086,774,7,0,3,0,3,3
177,0,1,4,15,52,453,446,10,0,3,0,3,3
231,1,0,2,11,42,629,489,7,0,0,0,3,0
183,0,1,1,20,11,381,439,8,0,2,0,3,3
18,1,0,1,9,26,1409,507,7,0,0,0,1,0
17,1,0,1,2,33,427,1,1,1,0,3,0,0
160,1,1,2,17,10,743,940,5,0,0,0,2,3
249,1,1,6,17,41,134,639,12,0,0,0,3,3
253,0,0,0,17,37,910,926,3,0,3,0,2,0
207,0,1,2,14,15,1344,770,9,0,2,0,3,3
218,0,0,3,14,1,1203,1015,9,0,1,0,3,0
177,1,1,5,18,43,974,1042,3,0,0,0,3,3
292,1,0,3,6,53,1490,505,10,0,0,0,2,0
272,0,1,2,20,41,84,883,2,0,3,0,2,3
273,0,1,5,3,30,138,945,8,0,3,0,3,3
84,0,0,1,17,1,643,321,1,0,1,1,1,0
84,1,1,4,18,38,944,1020,2,0,0,0,2,3
215,0,1,1,11,32,1144,248,4,0,3,1,2,3
152,1,0,5,11,46,734,232,9,0,0,1,3,0
175,0,1,3,2,48,451,347,9,0,3,1,2,3
213,0,1,4,17,7,249,919,2,0,2,0,3,3
281,1,1,5,18,13,937,79,2,0,0,2,3,3
27,0,1,5,13,22,460,592,12,0,3,0,3,2
5,1,0,3,1,58,571,34,10,0,0,2,1,0
126,1,0,0,4,34,959,383,12,0,0,0,2,0
164,0,1,5,8,56,449,1065,4,0,3,0,2,3
270,1,1,2,2,5,1064,981,7,0,0,0,2,3
267,0,1,6,14,43,300,51,12,0,3,2,3,3
190,1,1,1,19,42,1429,827,4,0,0,0,2,3
217,1,0,3,8,35,266,1012,2,0,0,0,1,0
108,0,1,5,12,43,1385,456,2,0,3,0,3,3
223,0,0,5,6,35,130,484,8,0,3,0,3,0
31,0,0,3,16,29,532,80,2,0,3,2,1,0
70,0,0,1,12,15,880,1159,1,0,2,0,1,0
263,1,0,1,11,22,1281,89,5,0,0,2,2,0
146,1,1,2,4,3,705,1182,11,0,0,0,2,3
281,0,1,1,16,58,658,109,6,0,3,1,3,3
257,0,1,3,8,11,526,588,3,0,2,0,1,3
120,1,1,2,7,60,1479,681,8,0,0,0,2,3
244,0,1,4,6,31,1076,628,5,0,3,0,2,3
177,0,0,6,14,50,875,278,7,0,3,1,3,0
236,1,1,3,18,25,298,431,12,0,0,0,3,3
52,0,1,3,9,3,678,784,11,0,1,0,1,3
249,1,0,3,5,41,1464,300,12,0,0,1,2,0
60,1,1,2,13,19,371,359,4,0,0,1,1,3
192,0,1,0,7,40,8,1185,7,0,3,0,2,3
31,0,0,3,1,48,665,962,3,0,3,0,0,0
157,0,0,3,8,17,1114,518,12,0,2,0,2,0
136,1,1,2,13,54,861,900,10,0,0,0,3,3
74,0,0,0,19,27,1158,1043,5,0,3,0,1,0
211,1,0,1,5,22,1297,1193,6,0,0,0,2,0
176,0,1,2,20,38,1388,1120,6,0,3,0,3,3
39,1,0,6,5,8,775,938,8,0,0,0,2,0
136,1,1,1,5,29,588,206,4,0,0,1,1,3
57,1,1,6,17,5,881,234,5,0,0,1,2,3
247,0,1,2,15,36,31,617,6,0,3,0,3,3
274,0,0,3,19,22,1126,908,7,0,3,0,3,0
161,0,0,1,10,10,282,441,11,0,2,0,2,0
77,1,0,1,7,13,350,442,6,0,0,0,1,0
24,0,1,0,1,11,487,792,11,0,2,0,1,2
158,1,0,2,10,4,85,365,9,0,0,1,2,0
50,0,1,5,11,44,1037,1160,5,0,3,0,2,2
211,1,0,5,18,20,1371,1160,9,0,0,0,3,0
111,0,0,6,10,16,345,1119,4,0,2,0,2,0
124,0,1,6,14,38,1242,382,11,0,3,0,3,3
189,1,0,6,17,42,1485,741,10,0,0,0,3,0
146,1,1,0,10,44,435,15,10,1,0,3,2,3
123,0,0,2,1,59,592,741,7,0,3,0,2,0
245,0,0,4,8,7,336,521,3,0,2,0,2,0
171,1,0,0,12,51,894,178,1,0,0,1,2,0
49,1,1,2,14,12,1456,719,10,0,0,0,2,2
13,0,0,5,19,56,690,551,11,0,3,0,3,0
247,1,0,6,13,2,1088,71,8,0,0,2,3,0
273,0,1,1,10,37,813,1090,6,0,3,0,2,3
219,1,0,5,10,49,1462,188,11,0,0,1,3,0
143,0,1,2,11,32,1006,497,7,0,3,0,3,3
216,1,1,6,9,50,1220,878,11,0,0,0,3,3
271,0,1,1,19,32,35,843,8,0,3,0,3,3
102,1,0,6,19,11,234,1039,11,0,0,0,3,0
228,0,0,2,7,39,166,830,10,0,3,0,2,0
159,0,0,6,4,36,164,516,10,0,3,0,3,0
108,0,1,5,6,3,961,997,7,0,1,0,3,3
137,0,0,6,1,19,76,415,2,0,2,0,2,0
290,0,1,4,2,4,1420,468,5,0,1,0,2,3
294,1,0,2,20,47,671,580,8,0,0,0,3,0
219,0,1,4,9,39,57,943,4,0,3,0,2,3
14,0,1,5,6,50,888,1187,4,0,3,0,1,2
216,0,1,6,17,13,215,1077,5,0,2,0,3,3
250,0,1,5,4,56,1416,906,6,0,3,0,3,3
291,0,0,5,19,11,385,1021,7,0,2,0,3,0
63,1,1,4,3,55,824,5,6,1,0,3,2,3
179,1,0,2,18,22,252,230,1,0,0,1,2,0
129,1,0,3,15,5,1215,205,10,0,0,1,3,0
135,0,1,3,8,57,1424,272,6,0,3,1,2,3
62,1,0,3,5,25,7,378,10,0,0,0,1,0
263,0,0,6,8,7,749,855,5,0,2,0,2,0
74,0,0,4,17,24,431,695,1,0,3,0,2,0
294,0,1,0,17,11,554,1195,6,0,2,0,3,3
75,1,0,6,9,1,1446,368,1,0,0,0,1,0
252,1,0,5,16,4,976,44,4,0,0,2,3,0
203,1,0,6,2,14,1136,875,10,0,0,0,3,0
35,1,0,5,10,37,698,961,2,0,0,0,1,0
202,0,1,6,19,49,50,439,7,0,3,0,3,3
129,1,1,5,2,4,1263,1167,6,0,0,0,3,3
299,1,1,0,20,35,1458,506,4,0,0,0,2,3
148,1,0,4,13,24,119,674,12,0,0,0,3,0
276,0,0,4,1,41,1109,59,8,0,3,2,3,0
168,1,1,0,9,55,25,974,9,0,0,0,2,3
96,1,1,5,19,39,337,737,2,0,0,0,2,3
284,1,0,5,20,56,1009,823,11,0,0,0,3,0
221,0,1,2,12,39,461,604,3,0,3,0,2,3
223,1,0,5,19,40,210,31,12,0,0,2,3,0
122,1,0,6,13,15,785,836,5,0,0,0,3,0
176,0,1,2,15,13,130,226,8,0,2,1,3,3
133,1,0,4,19,40,541,1102,6,0,0,0,3,0
45,1,1,5,14,56,1076,994,3,0,0,0,2,2
57,1,0,2,16,3,1452,69,4,0,0,2,1,0
84,0,0,4,15,44,450,1109,11,0,3,0,3,0
90,1,1,3,5,15,1298,846,4,0,0,0,0,3
203,0,1,6,6,54,849,99,7,0,3,1,3,3
17,1,0,4,15,31,582,461,2,0,0,0,2,0
88,1,1,6,19,25,979,256,12,0,0,1,3,3
241,0,1,1,7,51,1127,69,4,0,3,2,1,3
185,1,0,6,2,45,139,1100,11,0,0,0,3,0
270,1,0,5,3,39,195,1111,8,0,0,0,3,0
8,0,0,3,6,31,905,257,5,0,3,1,0,0
141,0,0,6,8,37,605,760,10,0,3,0,3,0
105,1,0,3,9,28,911,594,3,0,0,0,1,0
246,1,1,5,20,30,900,264,6,0,0,1,3,3
223,0,0,0,13,7,330,3,2,1,2,3,2,0
79,0,1,6,6,54,1166,143,10,0,3,1,2,3
58,1,1,5,20,28,4,689,2,0,0,0,2,3
197,1,1,5,18,18,1351,935,1,0,0,0,3,3
6,1,0,0,7,23,127,773,5,0,0,0,0,0
42,1,1,0,1,5,1053,934,3,0,0,0,0,2
9,1,1,5,10,6,60,1129,7,0,0,0,2,2
34,0,0,6,13,5,696,715,8,0,2,0,3,0
107,1,0,2,18,29,803,28,9,1,0,3,3,0
150,0,0,2,8,44,243,888,7,0,3,0,2,0
166,0,0,6,15,57,553,710,10,0,3,0,3,0
240,1,1,2,1,36,671,652,4,0,0,0,1,3
211,1,0,1,5,7,716,533,3,0,0,0,1,0
58,1,1,0,16,25,936,142,8,0,0,1,2,3
139,1,0,6,11,36,1486,877,9,0,0,0,3,0
79,1,0,2,3,29,1291,539,4,0,0,0,0,0
6,0,0,4,10,27,543,1108,3,0,3,0,1,0
93,0,1,0,12,18,532,216,11,0,2,1,2,3
255,0,1,2,11,59,1149,634,12,0,3,0,3,3
72,1,0,1,15,3,552,550,1,0,0,0,1,0
296,1,1,5,10,4,429,1091,11,0,0,0,3,3
50,0,1,3,6,23,557,923,10,0,3,0,1,2
96,1,0,2,8,45,989,826,4,0,0,0,0,0
117,1,0,2,16,58,419,501,8,0,0,0,3,0
269,1,0,3,6,37,1110,739,3,0,0,0,1,0
84,1,1,4,3,53,334,382,5,0,0,0,1,3
299,1,1,2,1,1,785,310,4,0,0,1,1,3
36,0,0,0,16,30,181,1169,12,0,3,0,2,0
168,0,1,6,19,15,318,1157,9,0,2,0,3,3
175,0,0,5,17,10,107,173,4,0,2,1,3,0
105,1,0,4,11,59,526,695,1,0,0,0,3,0
153,0,1,6,15,29,1213,849,3,0,3,0,3,3
141,1,1,5,18,16,1398,200,8,0,0,1,3,3
170,1,0,6,15,52,398,227,8,0,0,1,3,0
228,0,0,3,4,36,955,670,3,0,3,0,1,0
143,1,0,3,17,7,37,698,1,0,0,0,2,0
195,0,1,3,4,31,1291,588,11,0,3,0,2,3
171,1,1,2,11,55,703,20,9,1,0,3,3,3
237,0,1,2,5,36,275,506,9,0,3,0,2,3
53,0,0,0,8,51,663,1091,12,0,3,0,1,0
50,1,0,4,3,55,1470,1106,12,0,0,0,2,0
227,0,1,2,7,56,1446,709,10,0,3,0,2,3
179,0,1,0,11,8,636,743,7,0,2,0,3,3
73,1,1,0,12,45,144,912,6,0,0,0,2,3
121,0,0,0,7,7,455,16,9,1,2,3,2,0
165,1,1,4,3,8,340,629,5,0,0,0,2,3
156,1,0,2,20,13,303,330,12,0,0,1,3,0
231,1,0,1,1,58,264,1026,5,0,0,0,1,0
242,0,0,6,8,24,303,54,7,0,3,2,3,0
31,0,0,3,18,17,1221,1036,3,0,2,0,1,0
149,1,0,3,11,35,748,765,5,0,0,0,2,0
105,1,0,1,12,29,522,456,2,0,0,0,2,0
176,0,1,3,12,59,166,290,3,0,3,1,2,3
67,1,0,1,12,49,430,931,3,0,0,0,1,0
261,0,0,1,5,59,736,234,9,0,3,1,2,0
49,1,1,6,8,6,1335,164,9,0,0,1,2,2
69,0,0,4,9,19,3,306,6,0,2,1,2,0
5,1,1,2,16,6,547,478,11,0,0,0,2,2
297,1,0,3,20,34,1081,558,12,0,0,0,3,0
216,1,0,3,16,46,503,508,5,0,0,0,2,0
49,1,0,1,10,19,952,472,3,0,0,0,0,0
174,1,1,1,8,23,967,866,12,0,0,0,2,3
16,1,0,2,10,42,614,526,11,0,0,0,1,0
102,0,0,0,2,27,281,277,7,0,3,1,2,0
289,0,1,3,11,27,1143,1133,1,0,3,0,2,3
270,1,0,2,2,25,987,204,10,0,0,1,2,0
5,1,1,3,18,36,936,383,8,0,0,0,2,2
54,1,0,2,15,48,1221,818,5,0,0,0,1,0
193,1,1,3,20,31,529,661,1,0,0,0,2,3
255,1,0,1,1,46,1269,546,3,0,0,0,1,0
237,0,1,4,17,44,532,935,8,0,3,0,3,3
